x,y,area,mounded,volume,moud_vol,elev
780828.14,4076703.3,102475,375,,758.05,2.02
780852.77,4073800.8,116575,1225,,2030.075,1.66
780853.58,4122006.6,80950,1400,65500,3578,2.56
780893.25,4122868.6,169200,9975,185072.5,56342.5,5.65
780910.12,4049378.3,379325,10750,,30010,2.79
780910.17,4091435.8,54625,,, , 
780910.53,4046915.8,120225,17575,76340,33582.5,1.91
780952.68,4064160.8,402800,59750,207730,161777.5,2.71
780965.33,4096568.3,116625,17225,183065,106022.5,6.16
780995.47,4093713.3,93075,5050,2201.75,30132.5,5.97
781027.71,4097573.3,82650,5650,120167.5,37365,6.61
781040.2,4052313.3,200500,,, , 
781050.12,4071525.9,102325,,, , 
781050.23,4077563.3,113000,28750,97035,79297.5,2.77
781075.31,4075870.8,57675,,10271, , 
781110.18,4096198.3,58075,13875,104425,50687.5,3.65
781112.65,4094542.1,1250250,122500,,517600,4.22
781130.25,4039228.3,116250,28750,126995,89992.5,3.13
781139.95,4079543.3,5675,,, , 
781148.14,4082681,39100,,6148.5, , 
781172.81,4083925.8,42925,150,20272.75,302.725,2.02
781184.95,4061778.3,7950,,3177, , 
781185.43,4043760.9,488275,171250,941100,666500,3.89
781187.89,4069428.4,90150,9050,25877.5,12463.75,1.38
781210.27,4119978.3,77025,,, , 
781237.75,4086528.4,310525,600,,1941.625,3.24
781308.23,4093573.3,54625,,, , 
781310.11,4115131.6,71675,,, , 
781312.93,4067128.3,86550,,, , 
781319.95,4080433.3,7425,,, , 
781330.07,4078700.9,105550,,, , 
781347.83,4098648.3,71025,6975,80975,25215,3.62
781350.29,4079887.9,58225,9975,45130,17342,1.74
781361.88,4112111.5,99650,,520275, , 
781372.99,4098098.3,36750,175,,812.125,4.64
781377.8,4096608.3,99650,,159715, , 
781402.58,4081910.8,38775,1800,32810,2850,1.58
781424.23,4040396.8,281175,750,,2029.325,2.71
781432.73,4096313.3,67975,6500,116660,33607.5,5.17
781464.74,4102103.3,74975,9500,17617.75,34690,3.65
781467.89,4095298.3,65525,,, , 
781468.17,4085538.3,62825,11500,80805,33152.5,2.88
781479.95,4121718.3,6400,,1495.5, , 
781492.86,4096825.8,23250,1725,34042.5,5909.75,3.43
781501.63,4117251.9,73125,450,,1579.175,3.51
781515.3,4097740.8,24450,,6171, , 
781517.71,4053973.4,296525,23450,114205,76315,3.25
781545.41,4099906.5,59250,7925,39617.5,30535,3.85
781547.98,4075418.3,69800,2975,45280,5879.5,1.98
781557.34,4045020.9,156350,,, , 
781564.95,4101678.3,35000,1750,23537,3847.25,2.2
781570.49,4025583.3,243000,28250,15828.75,87142.5,3.09
781572.69,4097113.3,121700,11725,70005,64465,5.5
781572.81,4092993.3,84275,1625,,3705.75,2.28
781573.22,4058113.6,442625,5525,,13078.25,2.37
781579.95,4079408.3,1250,,, , 
781623.62,4100138.1,61450,,16176.25, , 
781633.25,4095940.8,35225,3600,13175.75,19645.75,5.46
781640.28,4075163.3,57450,,, , 
781650.27,4093900.8,76475,100,,517,5.17
781680.55,4082773.3,65275,25,47042.5,64.02,2.56
781697.77,4042485.7,157825,1600,4799,4784.25,2.99
781697.92,4095631,103725,150,,887.8,5.92
781700.46,4067153.3,74150,,, , 
781740.24,4065645.8,315925,52750,52957.5,127960,2.42
781744.95,4120083.3,8175,,, , 
781745.34,4118975.8,43125,75,,238.66,3.18
781783.03,4064860.8,78000,,23143, , 
781814.95,4052613.3,8025,,3876, , 
781819.95,4053213.3,7600,,, , 
781830.44,4079653.3,83625,425,16570.5,596.475,1.4
781844.95,4051768.3,8025,,724.225, , 
781850.61,4093303.4,83025,275,7844.5,1439.65,5.24
781857.87,4092573.3,160600,1575,,6946.75,4.41
781862,4123815.2,27650,1475,23959.75,4349,2.95
781867.92,4100943.3,89100,25,,55.1875,2.21
781872.75,4089165.9,56150,800,9863.5,3129.5,3.91
781932.84,4049925.8,214200,13825,54120,34517.5,2.5
781947.82,4103086.7,58825,,67950, , 
781985.15,4088213.4,265375,150,,698.125,4.65
782000.5,4056188.3,234125,58250,242720,129782.5,2.23
782002.96,4091365.8,81725,975,,4493.5,4.61
782007.72,4081685.8,176425,2175,,4043,1.86
782030.27,4081128.5,49775,3875,17352.75,9220,2.38
782036.24,4096712.2,27800,625,17568.25,2857.75,4.57
782040.27,4080528.5,36675,,, , 
782052.83,4048733.4,177925,50,,86.2925,1.73
782074.87,4120214.9,243550,47500,432275,312175,6.58
782080.24,4036170.8,86650,14900,34402.5,48387.5,3.25
782082.6,4079948,102850,37500,104897.5,82020,2.19
782089.95,4122593.3,3350,,, , 
782150.29,4091690.9,121375,22075,185832.5,106697.5,4.83
782200.14,4076573.3,234550,6875,,16534.5,2.41
782235.51,4085293.3,244825,11375,,41990,3.69
782249.53,4115574.1,151325,5575,70050,28842.5,5.17
782252.75,4087015.8,52700,2725,54575,8358.75,3.07
782264.95,4068358.3,8025,475,3444,1406.225,2.96
782312.68,4079273.3,102700,,, , 
782412.54,4049048.5,91325,25,7817,61.6675,2.47
782467.75,4079910.8,50600,6775,,10851.5,1.6
782479.95,4120153.3,9575,,, , 
782482.72,4088353.3,47025,3500,49807.5,14646,4.18
782539.95,4122013.3,7825,,6082.5, , 
782559.95,4099978.3,150,,61.295, , 
782585.24,4081990.8,38700,525,18230.75,1155.2,2.2
782600.05,4079173.3,36400,,, , 
782615.46,4087005.8,19175,275,8369,968.125,3.52
782627.74,4075730.8,58550,5350,23215.75,10194,1.91
782664.95,4120128.3,26625,,21746.25, , 
782665.61,4039830.8,182275,300,,756.25,2.52
782672.12,4122618.5,92625,18550,100355,64145,3.46
782677.72,4082330.8,42550,950,27717.5,2183.15,2.3
782685.41,4039313.3,67825,8275,112840,29477.5,3.56
782695.27,4100018.3,75050,,, , 
782744.95,4091973.3,488675,67500,564625,33262.5,4.93
782770.44,4097470.8,37550,75,,291.375,3.89
782790.29,4071868.4,1180900,206000,966450,916425,4.45
782792.85,4117078.5,44875,250,9131.25,610.325,2.44
782808.16,4098810.8,135950,21975,68530,69545,3.16
782828.68,4092137.4,488675,37250,396775,196237.5,5.26
782853.11,4124248.6,138850,3100,,11288.5,3.64
782935.3,4093185.9,207925,26750,126470,129910,4.87
782957.79,4081335.9,61325,3925,38455,10514.75,2.68
783012.65,4054475.9,470675,900,,3678.25,4.09
783017.87,4097465.8,54100,,, , 
783022.88,4048843.4,140825,,65315, , 
783062.77,4090863.5,53275,,, , 
783115.5,4086598.3,164050,750,,2830,3.77
783122.66,4113748.3,51325,,15884.5, , 
783130.63,4096878.4,125750,,, , 
783134.95,4099828.3,42700,,, , 
783155.11,4068945.8,219000,6725,,19583.5,2.91
783177.62,4063728.4,208275,,, , 
783189.91,4118630.9,275175,3000,,10314.25,3.44
783203.25,4123497.7,80100,,, , 
783205.55,4056508.3,108950,8975,48120,31222.5,3.48
783225.28,4063220.8,222550,13675,82245,34680,2.54
783232.73,4091508.3,127375,16775,283950,121537.5,7.25
783250.36,4075785.8,107425,1200,25957.5,3208.5,2.67
783255.14,4101248.3,135275,8450,,33832.5,4
783262.67,4115968.3,181925,9800,11510.5,56267.5,5.74
783320.19,4083433.3,162725,100,,357.375,3.57
783320.31,4062085.8,93400,4900,,7635.25,1.56
783367.69,4100673.4,362950,46250,33632.5,183390,3.96
783422.63,4087628.3,28975,575,1579.3,1924.55,3.35
783434.95,4100028.3,43700,225,15161,506.325,2.25
783447.73,4076595.8,650350,196000,917425,647100,3.3
783487.76,4059768.3,339350,52250,89990,130305,2.49
783516.63,4077568,632325,68000,106620,252900,3.71
783525.44,4088138.3,72825,175,,601.725,3.44
783546.9,4099618.4,110750,10650,30602.5,20887,1.96
783560.39,4058005.9,328775,46000,72457.5,95115,2.06
783585.55,4092375.8,86175,1375,22795.25,6107.5,4.44
783587.77,4079143.3,56275,,14478.5, , 
783599.95,4123418.3,44025,1225,,3724,3.04
783602.66,4074765.9,170350,1250,501.3,1924.95,1.54
783630.13,4061040.8,194050,150,,213.1175,1.42
783635.27,4085443.3,1026975,220250,36930,130152.5,5.91
783637.79,4092915.9,169650,2550,,13416,5.26
783689.95,4099298.3,83350,200,,382.875,1.91
783715.41,4082815.8,73325,,, , 
783725.07,4074165.9,72550,425,,640.125,1.51
783755.32,4112485.8,54250,1425,,25855,18.1
783770.61,4041050.8,116125,700,17400.75,2428.575,3.47
783790.25,4071360.8,161550,1075,,2305.825,2.14
783814.95,4053068.3,7250,,, , 
783825.28,4050290.9,242950,50500,133562.5,158077.5,3.13
783827.98,4075620.8,38075,,98.795, , 
783859.24,4095445.9,380750,325,,1729.125,5.32
783928.07,4072018.7,139100,15400,83560,30437.5,1.98
783937.86,4092446.1,61650,,38892.5, , 
783960.36,4052178.3,204875,4800,,10947,2.28
783965.25,4026885.9,85875,6025,51162.5,19807,3.29
783979.6,4087237.9,71450,6400,70145,31632.5,4.94
783983.99,4099051.7,61325,,4945, , 
783985.23,4070493.3,113700,3975,1529.775,8907,2.24
784035.44,4064433.3,131975,13400,,33665,2.51
784040.24,4078803.4,122525,28500,72380,62772.5,2.2
784048.02,4087463.3,40100,,, , 
784060.23,4119548.3,131025,,, , 
784075.16,4093178,66600,11200,85637.5,40705,3.63
784104.95,4067438.3,8025,,6057.75, , 
784117.93,4023648.3,152775,54500,164475,126762.5,2.33
784134.95,4082398.3,7750,,3625, , 
784147.85,4046040.8,177325,3450,,13170.5,3.82
784164.88,4112414.8,94675,1125,226615,19169,17
784210.49,4022133.3,166550,,, , 
784230.34,4072735.8,86575,,25385, , 
784230.38,4094598.8,208350,,, , 
784277.9,4090623.3,120450,625,,1832.175,2.93
784300.46,4093345.8,75875,,, , 
784329.95,4023313.3,50450,,8995, , 
784345.32,4062373.3,286425,21575,13335.25,49765,2.31
784350.48,4040988.3,143125,,, , 
784350.49,4038843.3,92775,5375,44730,30992.5,5.77
784362.53,4093090.8,36975,,, , 
784394.95,4094298.3,17825,,11911.25, , 
784404.95,4050083.3,20525,,, , 
784405.26,4055458.3,240650,41250,219125,173785,4.21
784420.12,4082323.3,310250,,, , 
784427.72,4058000.8,230525,,, , 
784490.26,4079395.8,63500,1825,21390.75,2732.25,1.5
784516.42,4113636.8,148225,8750,,135340,15.5
784577.84,4075845.8,22600,6300,14484.25,11298.25,1.79
784587.67,4035118.3,129450,6700,55380,23539.25,3.51
784592.7,4059403.3,111675,11700,47240,25230,2.16
784605.34,4091210.8,113900,,, , 
784614.95,4033703.3,8025,200,2510.75,528,2.64
784615.17,4061688.4,210275,38750,162852.5,77165,2
784627.65,4094272.6,196150,3075,,13368,4.35
784647.71,4070995.8,149850,5300,14728.25,11069.25,2.09
784665.59,4093590.8,74850,,, , 
784675.59,4103221.8,34175,,, , 
784678,4098866,107875,12750,,80322.5,6.3
784712.78,4024448.3,352175,22050,32262.5,57787.5,2.62
784727.63,4038810.9,106650,,, , 
784733.07,4080290.8,24525,4625,24832.5,11249.25,2.43
784757.91,4065973.3,119225,20500,60415,34492.5,1.68
784788.12,4056425.8,215625,725,,2005.875,2.77
784795.25,4092050.8,263325,2400,36497.5,11613,4.84
784845.26,4025618.4,293450,18225,,47612.5,2.61
784852.74,4025070.9,277625,30750,102737.5,84817.5,2.75
784899.95,4098233.3,6300,,, , 
784925.62,4091358.3,126450,15175,283675,73752.5,4.86
784930.2,4121150.5,54850,,, , 
784935.23,4072610.8,25250,2775,,6631.25,2.39
784935.35,4094603.3,63800,,, , 
784943.37,4111125.3,459600,55000,987825,419200,7.63
784970.21,4042078.4,131600,23675,568425,47222.5,19.9
784995.1,4038918.5,55050,1300,11273,4576.75,3.52
785025.24,4073415.8,277950,23425,120482.5,75547.5,3.23
785062.95,4060365.9,166700,5525,,7639.75,1.38
785127.45,4092138.3,85125,4200,54125,18480.5,4.4
785132.89,4074425.8,86250,14750,68475,33890,2.3
785162.82,4068195.8,139000,2075,,4192.25,2.02
785184.95,4033203.3,7650,,5091.5, , 
785199.95,4023423.3,6700,,2522.25, , 
785225.26,4088805.8,178300,6350,,25047.5,3.94
785253.09,4077120.8,24025,725,1652.85,1205,1.66
785287.97,4092848.4,190250,82250,822550,66302.5,8.07
785299.95,4024838.3,44475,5500,13244.5,11171.25,2.03
785305.48,4090618.4,56600,16900,62442.5,44932.5,2.66
785308.14,4085043.3,42075,,, , 
785334.95,4035553.3,7775,475,1160.025,705.625,1.49
785387.61,4060663.3,136200,4075,,6056,1.49
785410.24,4092260.8,136600,8650,23812.25,29002.5,3.35
785419.95,4092263.3,136600,4975,19039,16127.75,3.24
785449.95,4020653.3,6925,,, , 
785464.95,4067213.3,673850,23175,,59032.5,2.55
785470.26,4029775.9,236400,13900,122337.5,69340,4.99
785493.12,4119033.3,182525,41500,99837.5,206737.5,5
785512.99,4048065.8,178900,675,,1731.825,2.57
785515.39,4067153.3,673850,26000,,73145,2.82
785524.2,4099018.6,499675,10675,,62620,5.87
785540.41,4080708.4,353325,7250,,26562.5,3.66
785562.96,4025438.4,234575,30250,107750,79017.5,2.61
785574.95,4082228.3,7950,300,,459.925,1.53
785590.32,4080078.1,102875,16275,111655,63100,3.88
785609.95,4019848.3,8025,250,3475.75,251.45,1.01
785630.23,4021915.8,205925,,, , 
785640.49,4057858.3,244525,31750,109792.5,134290,4.22
785642.83,4021575.8,156525,700,,3137,4.48
785677.9,4022395.9,316275,7850,178302.5,19345.25,2.46
785688.98,4100270.3,55325,75,,244.7175,3.26
785712.85,4046775.8,158225,5200,178587.5,24515.5,4.71
785725.3,4115813.9,380925,,, , 
785743.27,4092483,53475,350,,992.325,2.84
785765.46,4071385.9,448775,143500,734675,582900,4.06
785768.19,4088608.3,84725,12750,144410,47437.5,3.72
785784.97,4091731.9,44250,,297.05, , 
785793.25,4100787.9,40500,75,,233.4425,3.11
785800.39,4083585.8,136375,,, , 
785845.57,4059331,42300,4475,16892,8159.5,1.82
785848.14,4078688.3,91550,10150,84597.5,29717.5,2.93
785853.01,4073080.8,91300,6575,65772.5,12830.25,1.95
785900.54,4085330.8,95650,,, , 
785922.65,4118270.9,104625,30500,169417.5,119687.5,3.94
785938.21,4091053.3,144950,,, , 
785942.85,4054715.8,308850,150,,636.7,4.24
785945.21,4089610.9,293900,7025,,34477.5,4.91
785970.93,4119356.2,90850,17225,104487.5,84065,4.88
785988.06,4038573.4,184950,,, , 
786002.23,4119140.5,76175,350,,1502.5,4.29
786007.34,4097323.5,42425,450,39222.5,2043.5,4.54
786024.95,4123163.3,7575,,, , 
786035.94,4117056.2,90450,,75585, , 
786048.11,4113125.7,193000,,, , 
786049.39,4094686.5,54175,3250,,15612.5,4.8
786079.95,4035658.3,7875,,6501.25, , 
786100.13,4070158.3,75450,6225,,17909.5,2.88
786102.7,4062703.3,154900,,11349.25, , 
786115.75,4049723.4,101825,2875,,8613.5,3
786137.65,4052498.3,61825,1375,17277.75,4696.25,3.42
786144.95,4032983.3,8025,,4314.5, , 
786230.64,4103391.6,105600,1000,,5334,5.33
786239.95,4019948.3,7300,550,33.595,1102.225,2
786247.66,4021263.4,95500,525,,1654.5,3.15
786294.95,4063343.3,406425,6800,,20659,3.04
786299.95,4122478.3,6950,,2237.925, , 
786302.98,4080510.9,46300,525,5755.25,1015.325,1.93
786322.84,4076275.8,253150,20075,77850,46417.5,2.31
786335.48,4066935.8,64725,,35957.5, , 
786358.08,4059330.8,173625,28750,107885,80267.5,2.79
786380.29,4063310.9,406425,6800,,18011.75,2.65
786417.69,4079410.8,33900,6775,19907,13641.5,2.01
786429.15,4097541,43425,825,,3415,4.14
786464.95,4056828.3,6050,,, , 
786470.2,4046873.3,182750,,, , 
786493.04,4065905.9,115200,400,,696.125,1.74
786524.7,4073734.6,656800,94750,390950,288325,3.05
786529.95,4086543.3,7375,600,1683.725,1553.25,2.59
786602.92,4068355.8,124700,13500,89337.5,35110,2.6
786620.46,4061238.3,196700,14825,99205,39072.5,2.64
786640.3,4097349.6,35650,,18807.25, , 
786644.95,4034493.3,8025,,, , 
786664.73,4106665.1,243000,55500,732600,48835,8.82
786665.41,4050058.3,59225,50,,91.265,1.83
786699.95,4100678.3,6600,,3896.25, , 
786708.03,4069483.3,99675,200,,398.2,1.99
786777.83,4075220.8,70275,7700,14579.75,14062.75,1.83
786778.03,4090045.8,100225,4825,,20443.5,4.24
786819.41,4094315.4,71475,5425,,18475.5,3.41
786822.76,4025363.4,591375,32000,176357.5,95217.5,2.98
786829.95,4077248.3,7650,2000,5680.5,3259,1.63
786837.59,4038570.9,183225,6400,,14853,2.32
786845.83,4091862.4,690625,121750,1015750,104690,8.61
786911.44,4103383.8,352250,58000,,46757.5,8.07
786922.3,4098655.2,772975,26750,,152092.5,5.68
786972.82,4069980.9,129200,,, , 
786974.95,4102648.3,37975,750,26267.5,3043.25,4.06
787097.78,4091211.3,90600,6175,83447.5,24189.25,3.92
787124.95,4034418.3,8025,,, , 
787200.23,4087890.8,51300,2000,58255,8934.75,4.47
787220.36,4080568.4,264875,14950,,58315,3.9
787242.84,4109633.8,449725,46500,361400,283125,6.08
787279.95,4067138.3,8000,,, , 
787309.95,4045963.3,7550,3900,16594.25,11263.5,2.89
787335.54,4051740.8,167050,,, , 
787427.83,4081823.3,78625,650,,2633.25,4.05
787453.1,4087873.3,42750,,, , 
787464.9,4123654.1,83825,,, , 
787465.37,4072478.3,157300,,, , 
787510.41,4087270.8,125850,150,,628.35,4.19
787540.55,4040545.8,116750,3700,23963.75,9920,2.68
787620.29,4088078.4,101900,7275,,34002.5,4.67
787621.19,4120720.6,72350,13650,69422.5,46650,3.42
787622.87,4083988.4,1424200,231750,,110672.5,4.78
787704.95,4074758.3,7850,,, , 
787719.95,4073403.3,7800,,, , 
787746.91,4023861.3,444850,76250,354625,291950,3.83
787757.7,4039366,88400,13275,115617.5,44635,3.36
787862.68,4048258.3,138875,,, , 
787865.35,4067645.8,200600,27000,128522.5,67227.5,2.49
787867.69,4039553.4,105300,25750,92482.5,81377.5,3.17
787874.95,4122743.3,6175,,7940.5, , 
787888.89,4076398.1,162625,10875,92282.5,18875.5,1.74
788017.83,4100355.9,326625,600,,3402.25,5.67
788024.95,4031393.3,8025,,14210.25, , 
788107.48,4035827.7,689800,49250,336950,207155,4.2
788122.44,4023340.9,315325,13025,26967.5,33660,2.58
788132.41,4120710.7,33075,,, , 
788140.21,4075468.3,51925,8475,41287.5,18269.75,2.16
788143.2,4088320.2,94450,2500,2641.25,13821.25,5.53
788185.15,4119180.9,188775,6675,,19229,2.88
788192.8,4117567.8,58400,8950,46527.5,25942.5,2.9
788212.87,4088683.4,113925,,, , 
788287.82,4069245.8,441800,99250,279625,270900,2.73
788302.64,4021548.3,120725,11900,,23882.5,2.01
788310.46,4050898.4,257000,28000,,114247.5,4.08
788339.92,4088089.7,111325,21675,121202.5,105700,4.88
788404.95,4123803.3,7875,,, , 
788405.24,4071880.9,119850,1825,,4274.25,2.34
788418.02,4117147,61675,31250,107075,88790,2.84
788419.95,4090118.3,7950,350,6882.75,1153.85,3.3
788435.11,4068091.1,70750,,7061, , 
788437.95,4062040.9,206650,900,31637.5,1753.375,1.95
788442.73,4099693.3,162100,4625,,22054.75,4.77
788444.95,4024573.3,8025,1225,3617,1848.725,1.51
788469.71,4094828.1,36975,,, , 
788469.95,4096978.3,5650,,, , 
788518.67,4116444.5,24750,1250,,2523.25,2.02
788580.48,4041255.9,116950,21050,153270,98615,4.68
788594.95,4046538.3,585050,34500,,18861.5,5.47
788612.77,4070720.9,256525,17175,3272,35325,2.06
788655.58,4098965.9,165250,,, , 
788659.95,4082053.3,5075,,, , 
788680.49,4076283.4,87825,1275,,2548,2
788685.25,4028923.3,197225,82250,587025,513825,6.25
788712.93,4049280.8,231200,2000,,6835.25,3.42
788737.65,4049763.4,206300,,, , 
788800.17,4046288.3,609100,27750,,14943.75,5.37
788863.17,4114050.8,182225,34250,669475,392250,11.4
788890.43,4071621.1,88125,,, , 
788907.69,4076810.8,6625,,3047.75, , 
788933.87,4092706.2,108100,4900,92477.5,34382.5,7.02
788949.95,4022843.3,8875,,6494.25, , 
788950.76,4088600.8,193500,350,,1472.05,4.21
788962.99,4037518.4,135475,8175,,35227.5,4.31
789010.37,4022328.5,511750,66750,156007.5,154505,2.32
789019.95,4090783.3,7600,,1682.825, , 
789035.49,4081383.3,140750,1425,,5140.25,3.61
789045.61,4040875.8,362125,15875,419950,70672.5,4.45
789085.36,4074830.9,191225,,51007.5, , 
789144.95,4066168.3,6975,,3413.5, , 
789189.95,4032908.3,8025,,, , 
789189.95,4097448.3,7925,,1084.65, , 
789252.98,4038265.9,214475,,, , 
789262.65,4071418.3,102875,1200,,2435.2,2.03
789363.3,4123307.2,177175,31000,57277.5,105385,3.39
789367.67,4084113.3,67025,3475,,9849.75,2.83
789422.8,4064715.8,320025,42250,108970,104727.5,2.47
789432.61,4054343.3,122300,1275,,5208,4.08
789450.31,4075413.3,208450,16125,76402.5,28492.5,1.77
789479.95,4059038.3,8025,,5850.25, , 
789537.86,4073035.9,161450,,11960.25, , 
789544.95,4033308.3,7400,2850,5318.5,5877.5,2.06
789559.95,4033823.3,3525,875,2338.85,1335.125,1.53
789580.56,4067618.3,111925,6775,33035,14435.75,2.13
789645.25,4088360.8,195800,2250,67985,10026.75,4.46
789728,4020838.4,113700,25750,84850,45415,1.77
789767.71,4078271,53625,,, , 
789771.43,4116883.3,71900,14300,35997.5,29435,2.06
789860.16,4078948.3,112425,4575,56245,23714.25,5.18
789870.34,4046558.4,309700,45500,37585,23786.25,5.24
789897.86,4073423.3,97350,3050,3379,6981.75,2.29
789927.67,4069978.3,106850,850,14963,1686.1,1.98
789987.58,4108519.3,447425,9850,,53642.5,5.45
790000.41,4097344.6,114875,,, , 
790033.12,4085200.8,84475,6475,35517.5,23374,3.61
790040.56,4068758.4,143925,1525,11715,2527.5,1.66
790082.93,4081023.3,105350,17950,180275,109537.5,6.1
790085.45,4071245.8,98000,6700,86500,20255.25,3.02
790119.95,4059413.3,8025,2600,6814.5,3936.75,1.51
790177.76,4024950.8,63050,3325,35605,7529,2.26
790179.95,4075258.3,7725,,, , 
790259.3,4119413.9,208425,27250,203120,120865,4.42
790282.77,4081240.8,79575,15350,58307.5,63255,4.12
790284.95,4070473.3,81800,500,28260,916.575,1.83
790300.51,4073950.7,142575,11200,89080,26707.5,2.38
790325.01,4041353.4,120275,4600,,43355,9.42
790325.48,4073560.8,115475,11100,45232.5,28667.5,2.58
790334.36,4097249.7,232450,17350,188930,142580,8.22
790452.67,4053680.9,171275,9050,103487.5,30362.5,3.36
790569.38,4099360.4,138375,5550,119487.5,35517.5,6.4
790599.95,4023693.3,8000,,, , 
790635.24,4080665.8,57700,7450,40022.5,32032.5,4.3
790652.91,4076153.3,108750,1800,,7994.25,4.44
790660.62,4074733.3,76350,1075,,2679.5,2.49
790709.83,4097094.5,83725,375,,1849.875,4.93
790712.79,4031770.8,151925,6800,,24351.75,3.58
790752.56,4056480.8,248850,29250,174110,107065,3.67
790765.67,4108538.5,185125,75,,328.025,4.37
790833.34,4060953.3,147975,275,,488.775,1.78
790854.95,4020368.3,7950,250,8693,514.275,2.06
790870.4,4061268.3,144275,38250,69377.5,75562.5,1.97
790879.95,4066523.3,7550,,, , 
790902.97,4035918.3,203675,4925,494475,27402.5,5.56
790960.32,4069288.4,1298625,480000,1377900,1216175,2.54
791002.78,4072555.9,272400,50000,200752.5,102547.5,2.05
791005.99,4119322.1,116575,24125,164492.5,148622.5,6.16
791032.84,4036510.5,182475,11075,183992.5,52762.5,4.76
791037.89,4050725.8,121175,,, , 
791050.4,4078118.3,81700,100,,370.825,3.71
791053.03,4075523.4,82250,3300,86812.5,8876,2.69
791100.44,4071288.6,163425,19625,14531.75,34540,1.76
